,Unnamed: 0,level_0,level_1,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,roce_rank,ticker_x,coef_x,r_squared_x,std_x,coef_rank_x,std_rank_x,average_score,ticker_y,coef_y,r_squared_y,std_y,coef_rank_y,std_rank_y,coef_w
671,10745,FULC,Return on Capital Employed,,,,-14.7685,-0.3885,-0.8411,-0.6886,-0.3746,-0.5361,-0.3907,,1647.0,FULC,,,4.982784419726523,,1778.0,,FULC,,,4.982784419726523,,1778.0,
672,10761,FULT,Return on Capital Employed,0.0172,0.016,0.0154,0.0166,0.0181,0.0213,0.0125,0.0155,0.016,0.0355,,932.0,FULT,0.0009460606061047983,0.19993022563359586,0.006077244441356624,384.0,73.0,167.24999999999997,FULT,0.0009460606061047983,0.19993022563359586,0.006077244441356624,387.0,73.0,0.00018914611044158877
673,10777,FVCB,Return on Capital Employed,0.0168,0.017,0.018,0.0216,0.0187,0.0254,0.019,0.0178,0.022,0.0445,,850.5,FVCB,0.0017103030303837786,0.387061823672054,0.007896049645234,354.0,98.0,154.85,FVCB,0.0017103030303837786,0.387061823672054,0.007896049645234,338.0,98.0,0.0006619930099721858
674,10793,FWRD,Return on Capital Employed,0.194,0.1382,0.1065,0.1731,0.178,0.1392,0.0844,0.1564,0.2561,0.0202,,1070.0,FWRD,0.0,0.05090031602645606,0.06128685748184516,662.5,740.0,265.4583333333333,FWRD,0.0,0.05090031602645606,0.06128685748184516,662.5,740.0,0.0
675,10809,FWRG,Return on Capital Employed,,,,,-0.0192,-0.0416,-0.0502,0.0215,0.0177,0.0383,,909.0,FWRG,,,0.03335323156090809,,440.0,,FWRG,,,0.03335323156090809,,440.0,
676,10825,GABC,Return on Capital Employed,0.0219,0.0212,0.0202,0.0203,0.0192,0.0242,0.0191,0.0202,0.0193,0.0293,,998.5,GABC,0.0,0.10177394957783081,0.002984778048699769,662.5,21.0,222.35833333333335,GABC,0.0,0.10177394957783081,0.002984778048699769,662.5,21.0,0.0
677,10841,GALT,Return on Capital Employed,-0.5662,-0.7995,-1.7841,-13.5784,-1.9842,-0.2893,-0.966,-0.916,-4.5622,-3.741,,1838.0,GALT,0.0,0.002565864622716796,3.7938098907167195,662.5,1764.0,393.4583333333333,GALT,0.0,0.002565864622716796,3.7938098907167195,662.5,1764.0,0.0
678,10857,GAMB,Return on Capital Employed,,,,-0.0955,0.2094,0.0441,0.3081,0.1721,0.0392,0.1723,,212.0,GAMB,,,0.12394695211571566,,1154.0,,GAMB,,,0.12394695211571566,,1154.0,
679,10873,GATX,Return on Capital Employed,0.0655,0.0702,0.0723,0.0577,0.0565,0.0403,0.036,0.043,0.0397,0.0553,,743.0,GATX,-0.0032309090910592787,0.542601946352029,0.012598273691264213,956.0,177.0,258.4166666666667,GATX,-0.0032309090910592787,0.542601946352029,0.012598273691264213,990.0,177.0,-0.0017530975612952294
680,10889,GBIO,Return on Capital Employed,,,,,-0.4458,-1.8591,-0.2825,-0.2601,-0.3699,-0.3272,,1597.0,GBIO,,,0.5704242621846383,,1596.0,,GBIO,,,0.5704242621846383,,1596.0,
681,10905,GBTG,Return on Capital Employed,,,,,,0.0876,-0.3346,-0.1967,-0.064,0.0236,,1044.5,GBTG,,,0.15238386266268486,,1248.0,,GBTG,,,0.15238386266268486,,1248.0,
682,10921,GBX,Return on Capital Employed,0.1808,0.2522,0.2105,0.1033,0.1077,0.0769,0.0714,0.0145,0.0427,0.0522,,773.5,GBX,-0.02260848484955017,0.7674831988168298,0.07412487841474007,1146.0,863.0,330.59999999999997,GBX,-0.02260848484955017,0.7674831988168298,0.07412487841474007,1167.0,863.0,-0.017351632272734598
683,10937,GCBC,Return on Capital Employed,0.0171,0.0165,0.0169,0.0185,0.0635,0.0217,0.0182,0.0149,0.0157,0.1038,0.135,428.0,GCBC,0.004375757575966059,0.2010442992592396,0.028030725998446776,294.0,368.0,115.10000000000001,GCBC,0.004375757575966059,0.2010442992592396,0.028030725998446776,325.0,368.0,0.0008797211155884053
684,10953,GCI,Return on Capital Employed,0.0221,0.0979,0.0517,0.0278,0.047,-0.0435,-0.2016,0.0221,0.0177,0.0642,,671.5,GCI,0.0,0.06006072425235476,0.07878755231633992,662.5,897.0,233.45833333333334,GCI,0.0,0.06006072425235476,0.07878755231633992,662.5,897.0,0.0
685,10969,GCMG,Return on Capital Employed,,,0.3599,,0.3326,0.2656,-0.071,0.338,0.2766,0.08,,563.0,GCMG,,,0.14903991658174623,,1239.0,,GCMG,,,0.14903991658174623,,1239.0,
686,10985,GCO,Return on Capital Employed,0.1439,0.1347,0.1294,0.1371,-0.0912,-0.0229,0.0648,-0.09,0.1374,0.0846,-0.0071,529.0,GCO,0.0,0.11430668482012862,0.09063972418316377,662.5,968.0,222.75833333333335,GCO,0.0,0.11430668482012862,0.09063972418316377,662.5,968.0,0.0
687,11001,GCT,Return on Capital Employed,,,,,,0.1771,0.5067,0.2932,0.1004,0.1813,,193.0,GCT,,,0.14153462615204807,,1214.0,,GCT,,,0.14153462615204807,,1214.0,
688,11017,GCTS,Return on Capital Employed,,,,,,,,0.0398,0.0803,0.0062,,1176.0,GCTS,,,0.03029488405655318,,401.0,,GCTS,,,0.03029488405655318,,401.0,
